mid_price_top|mid_price_weighted|mid_price_market|book-imbalance-0-15-1|timestamp
95685500.0|95692900.0|95685499.9|2807.602835342288|2024-04-22 22:34:33
95643500.0|95643500.0|95669922.5|-10123.572197660804|2024-04-22 22:34:38
95597000.0|95618400.0|95579005.2|-5067.20564737916|2024-04-22 22:34:43
95611500.0|95613500.0|95610008.7|-15651.15340872109|2024-04-22 22:34:48
95609500.0|95603700.0|95610000.0|-12201.681442588568|2024-04-22 22:34:53
95609500.0|95613100.0|95610000.0|-7512.519548460841|2024-04-22 22:34:58
95630500.0|95632800.0|95646763.8|-518.6279720366001|2024-04-22 22:35:03
95629500.0|95637100.0|95615608.8|-954.859202042222|2024-04-22 22:35:08
95627000.0|95620700.0|95624730.8|-10552.417985782027|2024-04-22 22:35:13
95583500.0|95583900.0|95561128.0|-13913.268191888928|2024-04-22 22:35:18
95583500.0|95584500.0|95561572.4|-14680.682021439075|2024-04-22 22:35:23
95584000.0|95589300.0|95563835.8|5183.421549618244|2024-04-22 22:35:28
95584000.0|95587400.0|95580759.2|5134.391933992505|2024-04-22 22:35:33
95583500.0|95586900.0|95594321.5|2411.0819373726845|2024-04-22 22:35:38
95613500.0|95615700.0|95614961.0|6232.044292256236|2024-04-22 22:35:43
95626000.0|95627900.0|95615001.1|-13125.134269088507|2024-04-22 22:35:48
95636500.0|95641300.0|95636000.7|-6551.68408125639|2024-04-22 22:35:53
95636500.0|95643700.0|95636000.8|-3219.2952789515257|2024-04-22 22:35:58
95636500.0|95635200.0|95636145.7|-7861.962771639228|2024-04-22 22:36:03
95613500.0|95620100.0|95655242.1|12309.172804787755|2024-04-22 22:36:08
95654500.0|95626700.0|95646648.1|-27906.27435991168|2024-04-22 22:36:13
95666500.0|95636400.0|95660001.4|-35452.85779976845|2024-04-22 22:36:18
95677500.0|95649200.0|95660133.7|-38341.899158000946|2024-04-22 22:36:23
95678000.0|95684100.0|95661539.6|4358.435528680682|2024-04-22 22:36:28
95678000.0|95679200.0|95661263.5|6297.947303906083|2024-04-22 22:36:33
95705500.0|95703100.0|95714981.0|11862.573074430227|2024-04-22 22:36:38
95717500.0|95717200.0|95719952.3|8071.480073854327|2024-04-22 22:36:43
95737500.0|95734100.0|95759994.5|5157.303755775094|2024-04-22 22:36:48
95737500.0|95737100.0|95758757.8|14546.873476341367|2024-04-22 22:36:53
95738500.0|95737200.0|95760775.0|12717.781447738409|2024-04-22 22:36:58
95742500.0|95738000.0|95716196.2|1642.298195257783|2024-04-22 22:37:03
95764500.0|95750300.0|95760017.0|-12277.036226049066|2024-04-22 22:37:08
95764500.0|95750800.0|95760026.3|-9100.332330942154|2024-04-22 22:37:13
95764500.0|95749900.0|95760026.3|-9890.414642378688|2024-04-22 22:37:18
95764500.0|95749100.0|95760030.6|-17357.813971892|2024-04-22 22:37:23
95739000.0|95736600.0|95719076.6|-7384.267067477107|2024-04-22 22:37:28
95720000.0|95713400.0|95715046.0|-9521.097457230091|2024-04-22 22:37:33
95721000.0|95709100.0|95720338.1|-12496.757986024022|2024-04-22 22:37:38
95705500.0|95702000.0|95696031.8|-12399.751123547554|2024-04-22 22:37:43
95705000.0|95696900.0|95696105.2|-12902.146575376391|2024-04-22 22:37:48
95705500.0|95699800.0|95696058.2|-8819.425560608506|2024-04-22 22:37:53
95705500.0|95699900.0|95696070.1|-9468.249697834253|2024-04-22 22:37:58
95706000.0|95700500.0|95698197.8|-7185.982442930341|2024-04-22 22:38:03
95714500.0|95702200.0|95714000.3|-18976.805219128728|2024-04-22 22:38:08
95704500.0|95693000.0|95696097.2|-16353.158383846283|2024-04-22 22:38:13
95706000.0|95697900.0|95700056.6|-14228.03092187643|2024-04-22 22:38:18
95677000.0|95675500.0|95701213.7|2411.7522198706865|2024-04-22 22:38:23
95674500.0|95672400.0|95703794.1|-3647.138247191906|2024-04-22 22:38:28
95676500.0|95677100.0|95679230.4|5804.487161934376|2024-04-22 22:38:33
95686500.0|95682300.0|95705612.9|-6.124797910451889|2024-04-22 22:38:38
95687000.0|95685400.0|95703670.2|-3728.0400044173|2024-04-22 22:38:43
95687500.0|95686800.0|95708408.6|1217.2956479787827|2024-04-22 22:38:48
95687500.0|95685500.0|95708597.5|6100.78351713717|2024-04-22 22:38:53
95719500.0|95703700.0|95723651.8|-5302.76075156033|2024-04-22 22:38:58
95720000.0|95711500.0|95722685.6|29.63765226304531|2024-04-22 22:39:03
95720000.0|95714300.0|95722687.0|716.6975387185812|2024-04-22 22:39:08
95720500.0|95718600.0|95723790.1|5573.828431740403|2024-04-22 22:39:13
95742500.0|95746400.0|95742500.0|11479.9523486346|2024-04-22 22:39:18
95765000.0|95749200.0|95767964.4|-7894.319819197059|2024-04-22 22:39:23
95765500.0|95757900.0|95767996.7|-2848.3203608691692|2024-04-22 22:39:28
95772000.0|95771200.0|95772513.7|1678.0644878447056|2024-04-22 22:39:33
95772000.0|95770300.0|95779816.7|-467.98514698445797|2024-04-22 22:39:38
95772000.0|95774800.0|95779816.7|7436.496592253447|2024-04-22 22:39:43
95760000.0|95763400.0|95757084.8|-1397.8130617588758|2024-04-22 22:39:48
95760000.0|95764000.0|95757084.8|-787.3948457539082|2024-04-22 22:39:53
95760000.0|95764000.0|95757075.0|-879.5592321157455|2024-04-22 22:39:58
95760000.0|95764400.0|95757079.1|-403.1854007691145|2024-04-22 22:40:03
95760000.0|95764400.0|95757079.1|-403.1854007691145|2024-04-22 22:40:08
95759500.0|95758400.0|95757027.7|-8429.553964748979|2024-04-22 22:40:13
95759500.0|95760900.0|95757127.5|-4680.623608082533|2024-04-22 22:40:18
95759500.0|95760900.0|95757127.5|-4680.623608082533|2024-04-22 22:40:23
95762500.0|95768600.0|95762376.9|4108.240236282349|2024-04-22 22:40:28
95812000.0|95806600.0|95803999.9|-6503.113261029124|2024-04-22 22:40:33
95792500.0|95795600.0|95819026.5|12210.64325337112|2024-04-22 22:40:38
95792500.0|95795500.0|95770073.4|3294.2586725503206|2024-04-22 22:40:43
95792500.0|95795300.0|95770114.1|3650.263914257288|2024-04-22 22:40:48
95780500.0|95787300.0|95794986.8|16577.980301961303|2024-04-22 22:40:53
95780500.0|95785400.0|95794980.1|11923.488039061427|2024-04-22 22:40:58
95781500.0|95789300.0|95794109.8|16229.030189856887|2024-04-22 22:41:03
95781500.0|95790600.0|95794843.0|19169.799112960696|2024-04-22 22:41:08
95783000.0|95789600.0|95794208.7|19101.836119905114|2024-04-22 22:41:13
95812500.0|95802600.0|95805000.0|-12998.044423177838|2024-04-22 22:41:18
95812500.0|95804000.0|95809999.9|-12037.902428328991|2024-04-22 22:41:23
95812500.0|95804300.0|95809999.9|-3348.6023497879505|2024-04-22 22:41:28
95794000.0|95794300.0|95799406.7|6055.953129529953|2024-04-22 22:41:33
95793500.0|95792800.0|95802515.1|5216.350076109171|2024-04-22 22:41:38
95793500.0|95794000.0|95789999.9|3004.9300145059824|2024-04-22 22:41:43
95795000.0|95797300.0|95802560.0|5152.468070954084|2024-04-22 22:41:48
95804500.0|95801500.0|95804883.2|2451.020608201623|2024-04-22 22:41:53
95812500.0|95806700.0|95819991.5|595.4364259541035|2024-04-22 22:41:58
95812500.0|95809700.0|95805300.4|-7925.486883178353|2024-04-22 22:42:03
95778000.0|95789500.0|95787895.2|5658.997760102153|2024-04-22 22:42:08
95768500.0|95784000.0|95769997.3|9451.65259425342|2024-04-22 22:42:13
95768500.0|95777200.0|95769997.3|4528.339592322707|2024-04-22 22:42:18
95769000.0|95792500.0|95768163.6|14504.856641888618|2024-04-22 22:42:23
95768500.0|95791700.0|95768549.6|13455.020386576653|2024-04-22 22:42:28
95768500.0|95785200.0|95768549.6|8936.849076762795|2024-04-22 22:42:33
95768500.0|95786000.0|95768507.3|10278.640723600984|2024-04-22 22:42:38
95768500.0|95784500.0|95768507.3|8270.400934323668|2024-04-22 22:42:43
95742500.0|95744000.0|95759461.5|-6240.8512471318245|2024-04-22 22:42:48
95742500.0|95743500.0|95757666.6|-5893.792614966631|2024-04-22 22:42:53
95742500.0|95743700.0|95759774.1|-2585.3991445600986|2024-04-22 22:42:58
95742500.0|95747200.0|95759832.9|1377.3217786252499|2024-04-22 22:43:03
95743000.0|95745200.0|95726400.9|-5768.342017352581|2024-04-22 22:43:08
95743000.0|95745200.0|95750285.7|-1844.0749738365412|2024-04-22 22:43:13
95742500.0|95741600.0|95760000.0|1952.2810376435518|2024-04-22 22:43:18
95743500.0|95746600.0|95760000.0|8353.77197985351|2024-04-22 22:43:23
95806000.0|95803600.0|95814892.9|3791.3986509889364|2024-04-22 22:43:28
95772500.0|95789500.0|95779530.0|20528.219061285257|2024-04-22 22:43:33
95772500.0|95787100.0|95766562.5|18706.12600031495|2024-04-22 22:43:38
95785500.0|95793800.0|95785647.0|11624.524636432528|2024-04-22 22:43:43
95786000.0|95795300.0|95787981.8|15685.23561809957|2024-04-22 22:43:48
95806500.0|95804800.0|95788032.9|2515.4821804463863|2024-04-22 22:43:53
95807000.0|95807700.0|95789254.6|2206.6878689974546|2024-04-22 22:43:58
95802500.0|95797600.0|95813293.3|-9006.177307933569|2024-04-22 22:44:03
95787500.0|95797100.0|95790240.7|11959.551316991448|2024-04-22 22:44:08
95787500.0|95797600.0|95790240.7|12543.742407679558|2024-04-22 22:44:13
95808500.0|95809300.0|95813724.8|7555.783924564719|2024-04-22 22:44:18
95808500.0|95810200.0|95809608.0|7340.722316816449|2024-04-22 22:44:23
95831500.0|95828100.0|95834725.4|-1034.3966287225485|2024-04-22 22:44:28
95831500.0|95825900.0|95834993.8|-386.97718136012554|2024-04-22 22:44:33
95831500.0|95826000.0|95834993.7|-166.38638125360012|2024-04-22 22:44:38
95836500.0|95830500.0|95836032.7|-3092.5386034548283|2024-04-22 22:44:43
95836500.0|95830500.0|95836064.5|-3080.446922853589|2024-04-22 22:44:48
95833500.0|95834400.0|95833819.4|2091.337946087122|2024-04-22 22:44:53
95833000.0|95830100.0|95835493.6|-335.6232959330082|2024-04-22 22:44:58
95833000.0|95830200.0|95835723.6|-188.81230995059013|2024-04-22 22:45:03
95832500.0|95822200.0|95831285.7|-10506.319056153297|2024-04-22 22:45:08
95832500.0|95822500.0|95828469.1|-11860.366003900766|2024-04-22 22:45:13
95827500.0|95828200.0|95827290.1|183.83054791390896|2024-04-22 22:45:18
95832500.0|95828600.0|95829247.5|-6907.312514066696|2024-04-22 22:45:23
95832000.0|95820700.0|95828310.0|-15349.164048448205|2024-04-22 22:45:28
95833000.0|95827400.0|95836293.9|-2314.4001071602106|2024-04-22 22:45:33
95833000.0|95829500.0|95836318.7|-1152.9777859598398|2024-04-22 22:45:38
95833000.0|95830200.0|95836392.0|-917.6695717722178|2024-04-22 22:45:43
95833000.0|95827800.0|95836593.1|-3777.682241305709|2024-04-22 22:45:48
95833000.0|95827800.0|95836593.1|-3777.682241305709|2024-04-22 22:45:53
95833000.0|95828200.0|95836593.1|-2014.005240291357|2024-04-22 22:45:58
95834500.0|95834800.0|95831025.5|-622.5932666808367|2024-04-22 22:46:03
95837000.0|95837200.0|95836003.7|-469.779156640172|2024-04-22 22:46:08
95838500.0|95838700.0|95838901.2|816.386841148138|2024-04-22 22:46:13
95853000.0|95852800.0|95856961.3|2759.7941425144672|2024-04-22 22:46:18
95912500.0|95916300.0|95905697.6|1862.861601382494|2024-04-22 22:46:23
95909500.0|95913700.0|95899411.7|1643.603815406561|2024-04-22 22:46:28
95916500.0|95920700.0|95919795.3|4985.054664522409|2024-04-22 22:46:33
95926000.0|95929800.0|95921820.1|3890.9822247326374|2024-04-22 22:46:38
95924000.0|95928800.0|95917185.7|4512.783757477999|2024-04-22 22:46:43
95923000.0|95913300.0|95917081.6|-16830.846655398607|2024-04-22 22:46:48
95926500.0|95926600.0|95929939.3|2768.991225615144|2024-04-22 22:46:53
95926500.0|95930000.0|95929982.5|6852.565092161298|2024-04-22 22:46:58
95926500.0|95926600.0|95929125.0|1521.0440230965614|2024-04-22 22:47:03
95948500.0|95950700.0|95947835.0|2079.639579832554|2024-04-22 22:47:08
95946000.0|95946200.0|95936140.8|2339.3200154602528|2024-04-22 22:47:13
95945500.0|95946000.0|95948966.9|3377.6366872638464|2024-04-22 22:47:18
95968500.0|95968400.0|95968301.7|-421.75775346159935|2024-04-22 22:47:23
95997000.0|95993400.0|95998878.7|-3575.7775242328644|2024-04-22 22:47:28
95997500.0|95997200.0|95995041.9|-2591.6042874753475|2024-04-22 22:47:33
96001500.0|95996900.0|96002909.6|-2686.23623521626|2024-04-22 22:47:38
96012000.0|96007400.0|96013996.8|-1057.0855294317007|2024-04-22 22:47:43
96006000.0|95998600.0|96008001.1|-3097.173263475299|2024-04-22 22:47:48
96004500.0|95994900.0|96008886.5|-5988.908373951912|2024-04-22 22:47:53
96000500.0|95995200.0|96000999.9|-1228.4034969210625|2024-04-22 22:47:58
96002000.0|95999100.0|96002566.5|-722.667080566287|2024-04-22 22:48:03
96007500.0|96006900.0|96005055.2|-1068.844282835722|2024-04-22 22:48:08
96004500.0|96005600.0|96004862.5|2118.721789956093|2024-04-22 22:48:13
96008500.0|96010800.0|96007225.6|1435.6019715964794|2024-04-22 22:48:18
96009000.0|96008400.0|96008116.3|-1035.2656805962324|2024-04-22 22:48:23
96009000.0|96008400.0|96008102.8|-1092.1219514459372|2024-04-22 22:48:28
96006000.0|96005300.0|96004510.0|-925.4387491494417|2024-04-22 22:48:33
96004500.0|96005500.0|96004800.0|1097.1195361465216|2024-04-22 22:48:38
96006500.0|96006900.0|96006575.4|376.61771000921726|2024-04-22 22:48:43
96004500.0|96003300.0|96006143.0|-703.3833607137203|2024-04-22 22:48:48
96004500.0|96004700.0|96004713.2|270.41311687231064|2024-04-22 22:48:53
96004000.0|96004100.0|96006884.6|680.2815992087126|2024-04-22 22:48:58
96006500.0|96007700.0|96003509.0|1336.2898055166006|2024-04-22 22:49:03
96007500.0|96008500.0|96005404.2|704.6679974943399|2024-04-22 22:49:08
96007500.0|96007400.0|96005001.7|-624.8279675841331|2024-04-22 22:49:13
96007500.0|96006500.0|96005061.3|-1082.3559448719025|2024-04-22 22:49:18
96007500.0|96006500.0|96005147.2|-1208.3385562449694|2024-04-22 22:49:23
96007000.0|96006800.0|96008966.9|227.04376696050167|2024-04-22 22:49:28
96003000.0|96004600.0|96002740.2|1698.66881968081|2024-04-22 22:49:33
96003000.0|96004600.0|96002866.2|1716.5509162694216|2024-04-22 22:49:38
96004000.0|96006200.0|96004113.4|2215.176958709955|2024-04-22 22:49:43
96008000.0|96009600.0|96006310.5|1501.7202334851027|2024-04-22 22:49:48
96007500.0|96008100.0|96008104.4|814.0188098996878|2024-04-22 22:49:53
96007500.0|96008100.0|96008104.4|806.2064772844315|2024-04-22 22:49:58
96007500.0|96008100.0|96007461.5|1237.8436001837254|2024-04-22 22:50:03
96013500.0|96013600.0|96013009.7|-1720.83856831491|2024-04-22 22:50:08
96009500.0|96010500.0|96009000.2|-843.1790351569653|2024-04-22 22:50:13
96009500.0|96010500.0|96009000.3|-1559.7269004434347|2024-04-22 22:50:18
96013500.0|96013300.0|96016331.4|-102.52049945294857|2024-04-22 22:50:23
96013500.0|96013300.0|96016330.4|-103.69246137142181|2024-04-22 22:50:28
96013000.0|96012800.0|96015940.7|348.3868056833744|2024-04-22 22:50:33
95964000.0|95969500.0|95951105.5|2679.8595154881477|2024-04-22 22:50:38
95936000.0|95948000.0|95922006.2|133.72804279625416|2024-04-22 22:50:43
95949500.0|95966500.0|95949026.1|13450.076720252633|2024-04-22 22:50:48
95979500.0|95983300.0|95971161.9|6044.83473688364|2024-04-22 22:50:53
95988500.0|95989600.0|95975252.3|1922.9331608712673|2024-04-22 22:50:58
95969500.0|95981000.0|95969285.7|12101.028062805533|2024-04-22 22:51:03
95969500.0|95976900.0|95969083.3|8297.57771781087|2024-04-22 22:51:08
95960000.0|95952300.0|95961502.2|-12620.56097254157|2024-04-22 22:51:13
95959500.0|95952800.0|95959888.4|-9543.942021429539|2024-04-22 22:51:18
95954000.0|95954400.0|95954968.7|588.2482883483171|2024-04-22 22:51:23
95954000.0|95957100.0|95953311.3|1242.9886932224035|2024-04-22 22:51:28
95954000.0|95957300.0|95953364.9|1904.7101962566376|2024-04-22 22:51:33
95954000.0|95960800.0|95954316.0|6687.879791483283|2024-04-22 22:51:38
95954000.0|95964300.0|95954507.8|12335.385494813323|2024-04-22 22:51:43
95968500.0|95973300.0|95967130.4|5505.404925689101|2024-04-22 22:51:48
95966000.0|95970100.0|95962842.1|5161.671701312065|2024-04-22 22:51:53
95966000.0|95962700.0|95962842.1|-6528.5166161209345|2024-04-22 22:51:58
95966000.0|95961900.0|95962842.1|-8130.480159878731|2024-04-22 22:52:03
95963500.0|95958000.0|95962071.4|-10317.876769989729|2024-04-22 22:52:08
95955000.0|95951700.0|95956836.7|-4961.936668694019|2024-04-22 22:52:13
95955000.0|95957000.0|95956843.1|4228.154205724597|2024-04-22 22:52:18
95955000.0|95958600.0|95956920.0|5722.456862673163|2024-04-22 22:52:23
95955000.0|95954800.0|95956920.0|-60.352728098630905|2024-04-22 22:52:28
95951500.0|95944400.0|95951476.9|-8879.8656398952|2024-04-22 22:52:33
95951500.0|95949200.0|95950272.7|-4813.662932857871|2024-04-22 22:52:38
95951500.0|95949200.0|95950272.7|-4813.662932857871|2024-04-22 22:52:43
95951000.0|95947500.0|95951488.3|-4520.723932996392|2024-04-22 22:52:48
95951000.0|95947500.0|95951488.3|-4520.723932996392|2024-04-22 22:52:53
95951000.0|95956000.0|95951834.5|4306.2522544413805|2024-04-22 22:52:58
95951000.0|95950700.0|95951983.7|1959.1368253678083|2024-04-22 22:53:03
95968500.0|95974100.0|95966833.3|6311.569930583239|2024-04-22 22:53:08
95969000.0|95974200.0|95966749.9|5710.059947580099|2024-04-22 22:53:13
95971500.0|95976800.0|95971805.5|5804.256223157048|2024-04-22 22:53:18
95972500.0|95978000.0|95972993.9|7223.117333158851|2024-04-22 22:53:23
95972500.0|95978000.0|95972994.0|7225.669115632772|2024-04-22 22:53:28
95995500.0|95999200.0|95999517.8|5408.633007854223|2024-04-22 22:53:33
95995500.0|95999200.0|95999550.0|5426.877449825406|2024-04-22 22:53:38
95997500.0|95997300.0|95994471.6|375.1821959167719|2024-04-22 22:53:43
95997500.0|95997300.0|95994471.6|-722.1105322688818|2024-04-22 22:53:48
95997500.0|95997300.0|95993181.2|237.42804799973965|2024-04-22 22:53:53
95993500.0|95998900.0|95989752.1|4534.709398537874|2024-04-22 22:53:58
95993500.0|95997900.0|95989047.3|3718.7672506570816|2024-04-22 22:54:03
95993500.0|95997900.0|95987078.6|3008.5381928235292|2024-04-22 22:54:08
95993500.0|95997900.0|95987101.3|3142.52691437304|2024-04-22 22:54:13
95993500.0|95997400.0|95987025.4|3058.322907447815|2024-04-22 22:54:18
95993500.0|95998900.0|95987101.3|3509.4113059788942|2024-04-22 22:54:23
95993500.0|95998900.0|95987101.3|3509.4113059788942|2024-04-22 22:54:28
95993500.0|95997900.0|95987025.5|2906.350712567568|2024-04-22 22:54:33
95993500.0|95997900.0|95987025.5|2314.2649578154087|2024-04-22 22:54:38
95997500.0|96002100.0|95995029.3|3115.13505525887|2024-04-22 22:54:43
96008500.0|96008700.0|96007979.3|870.3941031843424|2024-04-22 22:54:48
96016000.0|96012600.0|96015487.2|-1571.5278951376677|2024-04-22 22:54:53
96016000.0|96013900.0|96015553.4|-1118.6181177049875|2024-04-22 22:54:58
96016000.0|96014900.0|96015019.0|-846.4010785371065|2024-04-22 22:55:03
96017500.0|96016900.0|96015016.7|-298.89965699613094|2024-04-22 22:55:08
96026000.0|96023000.0|96024372.5|-3512.7075599581003|2024-04-22 22:55:13
96018000.0|96016700.0|96023596.5|-343.7813745588064|2024-04-22 22:55:18
96026000.0|96020200.0|96024098.2|-5771.126304343343|2024-04-22 22:55:23
96027000.0|96023400.0|96026006.7|-5696.827073663473|2024-04-22 22:55:28
96083500.0|96089800.0|96093174.3|7560.283734351397|2024-04-22 22:55:33
96084000.0|96093400.0|96074867.2|7140.611222565174|2024-04-22 22:55:38
96098500.0|96109800.0|96096215.8|11129.625259041786|2024-04-22 22:55:43
96097000.0|96103600.0|96092932.9|8121.1514661461115|2024-04-22 22:55:48
96096500.0|96088400.0|96095039.0|-9942.872709646821|2024-04-22 22:55:53
96085500.0|96081500.0|96079962.9|-10789.146282196045|2024-04-22 22:55:58
96090500.0|96097300.0|96079087.2|7079.462758332491|2024-04-22 22:56:03
96096000.0|96107500.0|96090006.1|7551.6027504354715|2024-04-22 22:56:08
96101500.0|96111800.0|96101027.1|9626.950686916709|2024-04-22 22:56:13
96098000.0|96104900.0|96095230.7|4859.126840725541|2024-04-22 22:56:18
96098000.0|96104900.0|96095062.5|4158.476634040475|2024-04-22 22:56:23
96098000.0|96104100.0|96095017.5|3096.451705813408|2024-04-22 22:56:28
96119500.0|96124200.0|96118666.6|3723.6207537055016|2024-04-22 22:56:33
96112000.0|96115500.0|96121111.1|7499.90929363668|2024-04-22 22:56:38
96127500.0|96125500.0|96132825.3|-1842.6104233264923|2024-04-22 22:56:43
96112000.0|96112600.0|96102113.5|-4132.665582463145|2024-04-22 22:56:48
96112000.0|96118300.0|96102101.5|1905.235482648015|2024-04-22 22:56:53
96098500.0|96109400.0|96095777.7|7608.298751041293|2024-04-22 22:56:58
96092500.0|96095300.0|96091040.5|-90.20105561614037|2024-04-22 22:57:03
96085500.0|96085300.0|96080106.7|-2590.6931437402964|2024-04-22 22:57:08
96087000.0|96091000.0|96086747.3|2300.4684425592422|2024-04-22 22:57:13
96081500.0|96089100.0|96080004.2|3765.0835752487183|2024-04-22 22:57:18
96082000.0|96089500.0|96081644.6|4251.332328662276|2024-04-22 22:57:23
96094000.0|96102700.0|96093451.3|6865.084267899394|2024-04-22 22:57:28
96113500.0|96118800.0|96111333.3|6730.671234950423|2024-04-22 22:57:33
96119000.0|96124100.0|96119750.0|5240.051649674773|2024-04-22 22:57:38
96112000.0|96114700.0|96110448.8|3129.943460777402|2024-04-22 22:57:43
96111500.0|96105600.0|96108095.2|-11450.905210599303|2024-04-22 22:57:48
96099500.0|96100800.0|96097800.0|-3021.8321332484484|2024-04-22 22:57:53
96099500.0|96101000.0|96099500.0|-2111.972918584943|2024-04-22 22:57:58
96100000.0|96104600.0|96108000.0|6759.074763849378|2024-04-22 22:58:03
96109000.0|96108200.0|96109908.2|-369.88756227493286|2024-04-22 22:58:08
96114500.0|96113800.0|96115025.4|-80.66122129559517|2024-04-22 22:58:13
96117000.0|96119200.0|96119990.0|5053.615218013525|2024-04-22 22:58:18
96117000.0|96120000.0|96119959.9|5163.276145085692|2024-04-22 22:58:23
96118000.0|96123100.0|96118948.0|4385.814830169082|2024-04-22 22:58:28
96118000.0|96123100.0|96119253.5|3854.6980572640896|2024-04-22 22:58:33
96118000.0|96123200.0|96121576.6|6235.334594875574|2024-04-22 22:58:38
96117500.0|96120200.0|96120802.7|3202.0022301077843|2024-04-22 22:58:43
96118000.0|96121600.0|96119697.2|4195.596272006631|2024-04-22 22:58:48
96118000.0|96121600.0|96115090.9|2923.2923750132322|2024-04-22 22:58:53
96118500.0|96120500.0|96120621.2|3488.4697096794844|2024-04-22 22:58:58
96119000.0|96122100.0|96120887.7|4898.434658959508|2024-04-22 22:59:03
96126000.0|96130700.0|96128364.3|6200.293039157987|2024-04-22 22:59:08
96136000.0|96135000.0|96148864.3|5921.169068068266|2024-04-22 22:59:13
96136500.0|96135700.0|96148185.0|6021.9844416975975|2024-04-22 22:59:18
96150500.0|96141000.0|96150910.9|-2509.8477995693684|2024-04-22 22:59:23
96150500.0|96138400.0|96150832.8|-11040.377204954624|2024-04-22 22:59:28
96123500.0|96127800.0|96124480.1|3793.8534320294857|2024-04-22 22:59:33
96122500.0|96121300.0|96122779.2|-1012.3392989784479|2024-04-22 22:59:38
96122500.0|96123000.0|96122785.5|169.68414096534252|2024-04-22 22:59:43
96122500.0|96122800.0|96122844.3|-82.45616169273853|2024-04-22 22:59:48
96123500.0|96126100.0|96123764.2|2726.8528520315886|2024-04-22 22:59:53
96101000.0|96097500.0|96100595.1|-4438.142913684249|2024-04-22 22:59:58
96087500.0|96088300.0|96087500.0|-2697.416501134634|2024-04-22 23:00:03
96087000.0|96095000.0|96087000.0|7447.516987860203|2024-04-22 23:00:08
96102000.0|96097500.0|96101738.5|-8671.696372270584|2024-04-22 23:00:13
96102000.0|96097500.0|96101738.5|-8671.696372270584|2024-04-22 23:00:18
96087000.0|96091300.0|96080006.0|-2683.342405259609|2024-04-22 23:00:23
96087000.0|96093800.0|96080006.0|-464.32230001688004|2024-04-22 23:00:28
96086000.0|96090800.0|96079000.0|-4615.322599232197|2024-04-22 23:00:33
96112500.0|96109300.0|96118649.7|-966.6253822594881|2024-04-22 23:00:38
96118000.0|96114900.0|96120841.7|-783.0366221368313|2024-04-22 23:00:43
96120000.0|96118400.0|96119666.6|-137.09020386636257|2024-04-22 23:00:48
96144500.0|96136500.0|96145156.7|-7984.776980563998|2024-04-22 23:00:53
96144500.0|96139100.0|96147290.1|-3804.7874946147203|2024-04-22 23:00:58
96145500.0|96139800.0|96144076.9|-4759.450444236398|2024-04-22 23:01:03
96145500.0|96140100.0|96144081.9|-3365.202623963356|2024-04-22 23:01:08
96188500.0|96183800.0|96188592.9|-3049.8803962022066|2024-04-22 23:01:13
96188500.0|96177900.0|96188811.3|-11790.873294577003|2024-04-22 23:01:18
96188500.0|96175400.0|96187125.0|-22881.76464892924|2024-04-22 23:01:23
96197000.0|96189600.0|96194024.1|-11093.926339551806|2024-04-22 23:01:28
96180000.0|96176100.0|96160002.0|-19676.101468026638|2024-04-22 23:01:33
96145000.0|96131100.0|96140116.2|-18799.3176394701|2024-04-22 23:01:38
96149500.0|96146400.0|96164732.7|-5446.881432518363|2024-04-22 23:01:43
96155500.0|96153200.0|96174000.0|-9588.86200593412|2024-04-22 23:01:48
96184000.0|96185200.0|96180004.0|-4366.953967273235|2024-04-22 23:01:53
96181000.0|96181500.0|96174428.1|-3687.992439493537|2024-04-22 23:01:58
96180000.0|96168700.0|96185976.8|-11879.090437754989|2024-04-22 23:02:03
96180000.0|96182100.0|96185720.9|-1557.7272694557905|2024-04-22 23:02:08
96182500.0|96183400.0|96179583.3|-1570.0484818965197|2024-04-22 23:02:13
96176500.0|96175700.0|96178791.5|-1649.282923206687|2024-04-22 23:02:18
96176500.0|96174700.0|96174113.6|-4528.830433353782|2024-04-22 23:02:23
96176500.0|96174300.0|96174112.3|-5221.948130637407|2024-04-22 23:02:28
96173500.0|96169100.0|96173004.0|-5975.191908985376|2024-04-22 23:02:33
96173500.0|96170500.0|96173024.3|-4069.1822169423103|2024-04-22 23:02:38
96176500.0|96174300.0|96177978.6|-2923.2625332921743|2024-04-22 23:02:43
96176500.0|96175100.0|96178984.8|-403.6690693795681|2024-04-22 23:02:48
96166000.0|96164000.0|96162246.4|-2007.2200845479965|2024-04-22 23:02:53
96165000.0|96162600.0|96162415.6|-3692.5857538431883|2024-04-22 23:02:58
96157500.0|96155100.0|96159996.8|-2669.101865261793|2024-04-22 23:03:03
96157500.0|96156100.0|96159642.4|-1893.700869306922|2024-04-22 23:03:08
96130500.0|96122900.0|96120054.7|-16175.31108160317|2024-04-22 23:03:13
96093000.0|96091800.0|96098762.3|-2451.4554183483124|2024-04-22 23:03:18
96089000.0|96087700.0|96093121.8|-1330.2164252251387|2024-04-22 23:03:23
96089000.0|96088200.0|96094572.6|-4231.757131874561|2024-04-22 23:03:28
96085500.0|96085000.0|96089086.3|-2944.921961322427|2024-04-22 23:03:33
96085500.0|96085000.0|96089086.3|-2323.775801420212|2024-04-22 23:03:38
96085500.0|96087800.0|96090964.7|726.8729889392853|2024-04-22 23:03:43
